CustomerID,Gender,SeniorCitizen,Partner,Dependents,ChurnLabel,ChurnValue,ChurnScore,CLTV,ChurnReason,Country,State,City,ZipCode,Latitude,Longitude,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
3398-GCPMU,Female,1,Yes,No,No,0,25,4993,,United States,California,Fullerton,92833,33.877639,-117.961212,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.55,6448.85
2908-WGAXL,Female,0,Yes,Yes,No,0,76,5243,,United States,California,Fullerton,92835,33.902211,-117.914922,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1468.9
3378-AJRAO,Male,0,Yes,No,No,0,58,5331,,United States,California,Garden Grove,92840,33.787165,-117.931889,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.85,1013.6
1013-QCWAM,Female,1,Yes,No,No,0,32,5469,,United States,California,Garden Grove,92841,33.786738,-117.982564,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,6690.75
6050-FFXES,Female,0,Yes,No,No,0,34,5268,,United States,California,Garden Grove,92844,33.766476,-117.969795,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.35,7240.65
0362-RAOQO,Female,0,No,No,No,0,75,3878,,United States,California,Norco,92860,33.925833,-117.559639,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,830.25
9554-DFKIC,Male,0,Yes,Yes,No,0,38,2613,,United States,California,Villa Park,92861,33.817473,-117.810462,30,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.45,1588.7
5527-ACHSO,Female,0,No,No,No,0,75,5541,,United States,California,Orange,92865,33.828779,-117.848299,11,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.5,829.3
0829-DDVLK,Female,0,No,No,No,0,71,4359,,United States,California,Orange,92866,33.784597,-117.844535,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.1,302.45
1399-UBQIU,Male,0,No,No,No,0,47,2288,,United States,California,Orange,92867,33.81859,-117.821288,11,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.35,712.25
1813-JLKWR,Female,0,Yes,No,No,0,31,5384,,United States,California,Orange,92868,33.787796,-117.875928,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,1336.65
0336-PIKEI,Male,1,Yes,No,No,0,58,5590,,United States,California,Orange,92869,33.792791,-117.789749,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),74.4,5360.75
7322-OCWHC,Male,1,Yes,No,No,0,39,4988,,United States,California,Placentia,92870,33.881158,-117.854783,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),93.05,6735.05
9537-VHDTA,Female,0,No,Yes,No,0,51,3699,,United States,California,Corona,92879,33.893823,-117.531446,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.2,51.2
4957-TIALW,Female,0,No,No,No,0,28,2976,,United States,California,Corona,92880,33.918043,-117.617809,15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),65.6,1010.0
2054-PJOCK,Female,0,No,No,No,0,52,4159,,United States,California,Corona,92881,33.833686,-117.513063,60,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),80.55,4847.05
9150-HEPMB,Male,0,No,No,No,0,63,4753,,United States,California,Corona,92882,33.819385,-117.600213,56,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,52.7,3019.7
9030-QGZNL,Female,0,No,No,No,0,23,4249,,United States,California,Corona,92883,33.762351,-117.488725,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,161.65
3126-WQMGH,Female,0,Yes,No,No,0,40,5224,,United States,California,Yorba Linda,92887,33.884073,-117.732197,49,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.15,2583.75
7176-WRTNX,Male,0,No,No,No,0,26,4511,,United States,California,Ventura,93004,34.278697,-119.167798,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.95,7711.25
5732-IKGQH,Male,1,Yes,No,No,0,78,5490,,United States,California,Camarillo,93012,34.205504,-118.993111,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.45,5481.25
9239-GZHZE,Female,0,Yes,No,No,0,79,6469,,United States,California,Carpinteria,93013,34.441398,-119.513163,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.65,8124.2
7205-BAIAD,Female,0,No,No,No,0,27,3091,,United States,California,Fillmore,93015,34.408161,-118.865111,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.6,827.3
0093-EXYQL,Female,1,No,No,No,0,59,5742,,United States,California,Ojai,93023,34.581308,-118.931948,40,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.55,3673.6
8064-RAVOH,Male,0,No,Yes,No,0,49,5323,,United States,California,Oxnard,93030,34.223244,-119.18012,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.85,49.85
0219-QAERP,Male,0,Yes,No,No,0,74,4006,,United States,California,Oxnard,93033,34.156629,-119.117218,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,576.65
9168-INPSZ,Female,1,Yes,No,No,0,32,2944,,United States,California,Port Hueneme,93041,34.110124,-119.100972,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,104.15,4495.65
0015-UOCOJ,Female,1,No,No,No,0,34,5525,,United States,California,Simi Valley,93063,34.296813,-118.685703,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.2,340.35
5334-AFQJB,Male,1,No,No,No,0,74,5751,,United States,California,Simi Valley,93065,34.269449,-118.768471,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.1,1789.9
2754-SDJRD,Female,1,No,No,No,0,42,5157,,United States,California,Somis,93066,34.297628,-119.014627,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.15,908.55
8963-JLGJT,Male,0,No,Yes,No,0,36,4648,,United States,California,Santa Barbara,93105,34.037342,-119.80079,3,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.9,157.55
1465-LNTLJ,Male,1,Yes,No,No,0,78,4537,,United States,California,Santa Barbara,93109,34.406256,-119.726936,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),64.4,581.7
2135-DQWAQ,Female,0,No,No,No,0,67,2689,,United States,California,Santa Barbara,93111,34.460197,-119.802602,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.3,420.45
4056-QHXHZ,Female,0,Yes,Yes,No,0,28,5246,,United States,California,Goleta,93117,34.489983,-120.091246,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,107.45,7576.7
7401-JIXNM,Female,0,Yes,No,No,0,27,5907,,United States,California,Arvin,93203,35.116307,-118.817644,54,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),91.3,4965.0
9339-FIIJL,Male,0,Yes,No,No,0,62,6450,,United States,California,Avenal,93204,35.916943,-120.129921,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.95,6151.9
4706-DGAHW,Male,1,No,No,No,0,44,4576,,United States,California,California Hot Springs,93207,35.865795,-118.69759,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.2,45.2
6670-MFRPK,Male,0,Yes,Yes,No,0,63,4072,,United States,California,Coalinga,93210,36.186867,-120.387793,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),79.2,5420.65
6177-PEVRA,Female,0,No,No,No,0,48,4975,,United States,California,Corcoran,93212,36.04533,-119.532424,48,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),55.5,2627.35
4813-HQMGZ,Female,0,Yes,No,No,0,76,4969,,United States,California,Ducor,93218,35.846067,-119.004073,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.25,743.75
7579-KKLOE,Male,0,Yes,No,No,0,30,5529,,United States,California,Earlimart,93219,35.858054,-119.305858,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,91.25,6589.6
8402-EIVQS,Male,0,Yes,No,No,0,31,4078,,United States,California,Frazier Park,93222,34.907911,-119.234281,67,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.9,6733.15
4947-DSMXK,Male,0,Yes,Yes,No,0,39,5789,,United States,California,Farmersville,93223,36.29878,-119.201028,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.7,3410.0
7245-NIIWQ,Female,0,No,No,No,0,40,4764,,United States,California,Fellows,93224,35.215731,-119.57013,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,199.85
0002-ORFBO,Female,0,Yes,No,No,0,65,2205,,United States,California,Frazier Park,93225,34.827662,-118.999073,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,65.6,593.3
3324-OIRTO,Male,0,Yes,Yes,No,0,74,6101,,United States,California,Glennville,93226,35.735694,-118.738483,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,7288.4
5414-OFQCB,Male,0,No,No,No,0,24,5076,,United States,California,Hanford,93230,36.29223,-119.622676,57,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),90.45,5229.8
4967-WPNCF,Male,0,No,No,No,0,46,4921,,United States,California,Huron,93234,36.217864,-120.080117,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.7,4464.8
8552-OBVRU,Female,1,Yes,Yes,No,0,71,3847,,United States,California,Ivanhoe,93235,36.385818,-119.224243,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.5,5068.05
8499-BRXTD,Male,0,No,No,No,0,57,5586,,United States,California,Kernville,93238,35.852892,-118.397782,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,401.85
9154-QDGTH,Male,0,Yes,Yes,No,0,60,3927,,United States,California,Kettleman City,93239,35.996923,-120.000951,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.3,4451.85
8197-BFWVU,Female,0,Yes,No,No,0,28,5197,,United States,California,Lake Isabella,93240,35.607875,-118.466318,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.25,6688.95
2577-GVSIL,Male,0,Yes,No,No,0,66,4719,,United States,California,Lamont,93241,35.245035,-118.905553,35,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),73.45,2661.1
9367-OIUXP,Male,0,No,No,No,0,76,4676,,United States,California,Laton,93242,36.444232,-119.718285,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,73.05
6770-UAYGJ,Female,0,Yes,Yes,No,0,35,5616,,United States,California,Lebec,93243,34.845861,-118.885163,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,1211.65
6463-HHXJR,Female,0,Yes,Yes,No,0,41,4080,,United States,California,Lemon Cove,93244,36.462671,-118.997291,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),100.5,7030.65
7928-VJYAB,Male,0,Yes,Yes,No,0,65,2004,,United States,California,Lemoore,93245,36.303666,-119.825657,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.6,1020.2
1187-WILMM,Male,0,Yes,No,No,0,80,5004,,United States,California,Lindsay,93247,36.205465,-119.085807,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.4,5597.65
9776-OJUZI,Female,1,No,No,No,0,62,4168,,United States,California,Lost Hills,93249,35.637715,-119.893068,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.45,6223.3
1306-RPWXZ,Female,0,No,Yes,No,0,20,4784,,United States,California,Mc Farland,93250,35.666886,-119.186717,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.45,1024.65
3097-PYWXL,Female,0,Yes,Yes,No,0,26,2951,,United States,California,New Cuyama,93254,34.956577,-119.750142,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.95,82.9
2266-SJNAT,Female,0,Yes,No,No,0,46,4807,,United States,California,Onyx,93255,35.676978,-118.101378,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),109.15,7789.6
0869-PAPRP,Female,1,Yes,No,No,0,23,3935,,United States,California,Pixley,93256,35.957019,-119.330928,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.7,2067.0
4238-JSSWH,Female,1,Yes,No,No,0,35,3199,,United States,California,Porterville,93257,36.008958,-118.891593,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.05,3452.55
2972-YDYUW,Female,0,No,No,No,0,70,4507,,United States,California,Posey,93260,35.861928,-118.636698,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,94.7,5468.95
1104-FEJAM,Male,0,Yes,Yes,No,0,48,2434,,United States,California,Richgrove,93261,35.809921,-119.127437,28,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,64.4,1802.15
2809-ILCYT,Female,0,Yes,No,No,0,78,3428,,United States,California,Sequoia National Park,93262,36.527243,-118.594938,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.8,733.55
5499-ECUTN,Female,0,Yes,No,No,0,73,3404,,United States,California,Shafter,93263,35.490705,-119.286833,47,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),66.05,3021.45
4981-FLTMF,Female,0,Yes,Yes,No,0,76,4491,,United States,California,Springville,93265,36.245926,-118.693138,57,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),65.2,3687.85
9121-PHQSR,Male,1,Yes,No,No,0,80,3739,,United States,California,Stratford,93266,36.175255,-119.813805,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.05,1391.15
3113-IWHLC,Male,0,No,No,No,0,69,2612,,United States,California,Strathmore,93267,36.141319,-119.129075,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.8,274.35
4277-BWBML,Male,0,Yes,Yes,No,0,56,5092,,United States,California,Three Rivers,93271,36.413433,-118.854708,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,1322.85
0234-TEVTT,Female,0,Yes,Yes,No,0,21,5269,,United States,California,Tulare,93274,36.185471,-119.375243,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),45.0,2196.3
4304-TSPVK,Female,0,Yes,No,No,0,77,5782,,United States,California,Tupman,93276,35.316263,-119.402559,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.9,7843.55
1552-AAGRX,Female,0,No,No,No,0,35,5503,,United States,California,Visalia,93277,36.303793,-119.375646,30,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.4,3211.9
2637-FKFSY,Female,0,Yes,No,No,0,39,4047,,United States,California,Wasco,93280,35.652242,-119.4464,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.1,130.15
9796-MVYXX,Female,1,No,No,No,0,47,3162,,United States,California,Weldon,93283,35.55647,-118.244914,14,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,39.7,692.35
7874-ECPQJ,Female,0,No,Yes,No,0,57,4462,,United States,California,Wofford Heights,93285,35.690535,-118.552784,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.05,85.5
0020-INWCK,Female,0,Yes,Yes,No,0,26,4865,,United States,California,Woodlake,93286,36.464635,-119.094348,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),95.75,6849.4
7089-RKVSZ,Male,0,Yes,No,No,0,35,2028,,United States,California,Woody,93287,35.710244,-118.881679,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.4,203.95
2683-JXWQQ,Male,0,Yes,Yes,No,0,64,6495,,United States,California,Visalia,93291,36.391777,-119.372842,61,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),33.6,2117.2
9548-ZMVTX,Male,0,Yes,Yes,No,0,35,4461,,United States,California,Visalia,93292,36.37559,-119.211689,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),90.45,6565.85
8739-XNIKG,Female,0,No,No,No,0,54,4456,,United States,California,Bakersfield,93301,35.383937,-119.020428,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.0,424.75
9755-JHNMN,Female,0,No,No,No,0,66,5075,,United States,California,Bakersfield,93304,35.339796,-119.023552,49,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),67.4,3306.85
3981-QSVQI,Male,0,No,No,No,0,22,5498,,United States,California,Bakersfield,93305,35.391733,-118.984109,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.7,168.9
2789-HQBOU,Male,0,No,No,No,0,51,4203,,United States,California,Bakersfield,93306,35.449881,-118.841442,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.35,253.8
9424-CMPOG,Male,0,Yes,Yes,No,0,65,4406,,United States,California,Bakersfield,93307,35.280113,-118.962329,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,197.4
5067-WJEUN,Male,0,Yes,Yes,No,0,57,6005,,United States,California,Bakersfield,93308,35.559617,-118.925185,67,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),54.2,3838.2
